Minsan                 ;Cod.EAN                ;Prezzo al Pubblico     ;Pr.acquisto ivato      ;Aliquota IVA           ;ATC                    ;Giacenza               
902245087;8051160660131;   22,00;   15,09;10;4AA2F15;  80
910524711;5709817193633;   11,02;    7,35;04;7AE4X01;  11
902294343;             ;   16,50;   12,72;22;6AD9   ;  26
902552431;8056590980125;   31,50;   15,79;10;8AC2C  ; 100
909861686;8056590980231;   35,50;   17,46;10;8AC2C  ;  94
906815497;             ;   23,00;   17,74;22;4AA2F08;   6
902262260;8032551581068;  499,85;  434,98;10;4AA2B99;   3
900529874;             ;    8,90;    5,33;22;7AD1A99;  11
034447045;             ;    0,00;   15,25;10;S01XA20;  93
902485515;             ;   13,00;    9,06;10;4AA2F15;  22
907741870;             ;    0,00;   12,32;22;8BB    ;   1
908237934;4030538001329;   12,00;    6,03;22;6AE5A99;  40
025669072;             ;    0,00;    7,48;10;M01AE01; 100
908816248;             ;   15,00;   11,77;22;6AD2   ;  10
033551045;             ;    0,00;    5,12;10;D06BB03; 100
902332333;             ;   11,00;    8,21;22;7BB3   ;  39
902187133;8009722000352;   18,80;   10,60;22;8AC3A  ;  69
902182005;8003290000158;   12,90;    6,78;10;4AA2F15;  95
902305453;8058090008934;    5,90;    3,75;22;7AD1A22; 100
902305477;8058090008927;    5,90;    3,75;22;7AD1A22; 100
909966677;             ;    9,50;    6,23;10;4AA2F33;   4
902411762;             ;    2,50;    1,72;10;4AX5   ; 100
903112542;8008698006047;    4,90;    3,60;10;4AA2D09;  58
906439284;8013901141149;   31,90;   19,14;22;6AD8X  ;  18
906131002;8032200020139;   21,00;   16,09;10;4AA2F16;   1
902305438;8058090008958;    5,50;    3,50;22;7AD1A22;  76
902379662;             ;   20,00;   13,34;10;4AA2F15;  47
900062769;             ;    9,00;    4,68;10;4AA2F21; 100
902085594;8055732261009;   15,50;    8,90;10;4AA2F29;  26
902085986;8055732260002;   18,50;   11,08;10;4AA2F15; 100
902085505;8055732260903;   14,50;    8,33;10;4AA2F11;  10
029278037;             ;   17,00;   11,83;10;S01GX08;  65
902340140;             ;   12,00;    8,66;10;4AA2B99;  31
902412131;8025617247039;   28,50;   18,25;10;4AA2F21;  49
906007455;8002682551353;    3,50;    2,20;10;4AA2F15;  46
023907177;             ;    0,00;    3,31;10;D08AG02; 100
034015014;             ;    0,00;    5,75;10;A01AD11; 100
033743055;             ;    0,00;    2,68;10;D08AJ01; 100
906018736;3401574131423;   18,90;   12,61;22;6AC5I06;  11
031103029;             ;    0,00;   28,37;10;P03AA  ; 100
902468053;5701780778190;  107,97;   72,83;22;7AE3E  ;  13
902468115;5701780778206;  107,97;   72,83;22;7AE3E  ;   1
902468192;5701780778213;  107,97;   72,83;22;7AE3E  ;   1
902468228;5701780778220;  107,97;   72,83;22;7AE3E  ;   2
902468267;5701780778237;  107,97;   72,83;22;7AE3E  ;   5
911022174;7611711129756;    5,00;    3,70;22;7AD1A08;   4
906048564;3023100003013;    7,09;    3,28;10;6AD5D01; 100
906048576;3023100003037;    7,09;    3,49;10;6AD5D01; 100
004853026;             ;    0,00;    6,08;10;N05CM09; 100
037028014;             ;    0,00;    6,09;10;M02AC  ;  66
935054914;8718951723757;    8,29;    4,62;22;6AB2   ; 100
034603011;             ;    0,00;    7,95;10;D11AF  ; 100
902262082;8032551581051;   43,85;   37,18;10;4AA2B99; 100
908670058;             ;    1,80;    0,98;22;1AC2   ; 100
902292135;             ;   30,00;   23,52;22;6AA2X  ;   1
902262551;8033224818214;   16,90;    9,35;10;7BB2A  ; 100
906095207;             ;   57,00;   34,15;22;7AE5E  ;   6
906086881;8058090008842;    1,20;    0,46;22;7AB3B  ; 100
902363454;4005800631702;    7,90;    4,22;22;6AC1C  ; 100
906027230;             ;   18,00;    9,65;22;6AA1I  ; 100
971551383;8058456785769;   30,00;   21,02;10;4AA2F31;   2
902232824;8053291013237;   10,90;    8,14;22;6AE4A  ; 100
908233164;             ;   14,00;    9,14;22;6AD1   ; 100
908233176;             ;   14,00;    9,13;22;6AD1   ; 100
909536258;5703188232984;    0,00;    2,39;22;8AH1A  ;  13
903921942;3282779051378;   18,50;   11,30;22;6AC2A  ;  40
900520469;             ;   27,65;   16,58;22;7AD1A99;  10
900520471;             ;   36,60;   21,94;22;7AD1A99;   8
909210167;             ;   33,45;   19,06;22;7AE3E  ;  79
909862524;             ;   33,45;   20,48;22;7AE3E  ;  25
906019791;8054382241782;   31,20;   22,70;22;7AE2A06;   7
902204130;8032715360027;   13,50;    9,85;22;6AD8X  ;  15
025940091;             ;    0,00;    7,28;10;M02AA26;  36
900919186;8032956141836;    3,50;    1,81;22;7AC1E01; 100
902393141;8056772633337;   11,20;    5,14;10;4AA2F35;  23
909543934;4027565110001;   23,00;   13,53;22;8AC2C  ;  44
034102020;             ;    0,00;    9,47;10;M01AE01; 100
906012012;8019629000195;   15,90;    8,91;22;6AD5A  ; 100
906007695;8019629000232;   15,90;    8,86;22;6AD9   ; 100
900145400;5012909006156;    8,49;    6,45;22;7AF1A98;  13
900825757;8054521000485;   17,40;   13,06;10;4AA2F15;  29
901931028;8008843004003;   20,50;   10,87;10;4AA2F12;  76
906095233;8055765860019;   14,90;    9,71;22;6AC5I02;   9
021625076;8001090001344;    0,00;   10,08;10;R05X   ; 100
902340177;             ;   14,60;   10,00;10;4AA2B99;  61
909062933;             ;   23,00;   14,93;22;7AF4C02;   4
909722201;             ;   29,00;   17,67;22;7AE1F  ;   4
902319829;8024970005102;   14,00;    8,89;22;7BB2A  ;  41
903020713;             ;   24,80;   18,80;22;4AA2F19;   6
027456033;             ;    0,00;   13,04;10;C05BA01; 100
908456522;8002185074571;    4,80;    2,29;22;6AB5C02; 100
028440079;             ;    0,00;   10,20;10;D03AX  ; 100
900532159;             ;   62,80;   30,83;04;7AE5A  ;   4
034329122;             ;    0,00;    5,07;10;N02BE01; 100
900866551;             ;   12,90;    9,61;22;6AC5I03;  68
901553495;8056772630091;   19,90;   14,13;22;6AC5I01;  25
902367566;7611711157940;  118,00;   86,99;22;7AE1F  ;   1
021625064;8001090004185;    0,00;    6,88;10;R05X   ; 100
906071129;             ;   22,50;   14,97;10;4AA2F33;  25
906135013;8018181052376;    7,99;    4,76;10;4AA2B39; 100
909927004;             ;   38,80;   27,79;22;6AC5I05;  52
906115720;             ;   17,00;   12,07;22;6AC5I02;  71
904008137;             ;   27,50;   20,83;22;6AD8X  ;   2
033501026;             ;   11,90;    7,99;10;R02AA20; 100
906008875;8019629000836;   17,40;    8,04;22;6AA2X  ; 100
921189344;5390166081223;   27,45;   17,14;22;7AE3D02;   8
901485829;5701780584777;   56,16;   39,09;04;7AE4E02;   1
029278025;             ;   18,10;   12,65;10;S01GX08;  84
906101795;             ;   20,00;   13,96;22;6AC5I01;  45
904816446;8425887005146;    9,00;    7,80;10;4AA2B13;  14
034445015;             ;    0,00;   11,43;10;S01XA20;  22
909971311;8052675160475;    3,60;    1,98;04;7AC1A04;  40
902367679;7611711159906;   87,00;   64,15;22;7AE1F  ;   6
908169802;8026909001025;    7,39;    4,25;10;7BB7A  ;   1
026814172;             ;    0,00;    4,80;10;A06AD12;   6
906059427;8017045002007;   14,30;    7,74;10;7BB2A  ; 100
906132737;             ;   12,50;    9,28;22;7BB7A  ; 100
923758991;0610075205462;   10,58;    7,00;04;7AE4X01;  33
031054063;             ;    0,00;    2,22;10;A06AG04; 100
906153150;8032472000778;   11,00;    7,04;10;4AX9   ; 100
906153135;8032472000747;   11,00;    7,03;22;4AX9   ; 100
906367887;3401573670282;   24,50;   16,35;22;6AC5I01;  37
921176057;8017930051073;   23,50;   15,65;10;4AA2F15;   6
942687880;             ;   16,50;   11,66;22;6AD8B  ;   2
906080484;8032638560122;   12,90;    9,66;22;6AC5A  ;  23
033340047;8033224815077;    0,00;   12,39;10;G01AF05;  51
902298823;             ;   16,00;    9,19;10;4AA2F15;  17
909454872;             ;   24,30;   14,81;22;7AE1F  ;   1
904253539;0805698426268;   24,00;   18,40;10;4AA2F99;  75
947022036;0033984008458;   26,80;   15,39;10;4AA2F15;  37
902558016;8002738988003;   10,90;    6,74;10;4AA2F08;   6
033765013;             ;    0,00;   12,05;10;A11HA05; 100
911145249;8058090006220;   39,90;   25,34;22;7AA1B  ; 100
033960016;             ;   16,00;   11,09;10;G01AF19; 100
909936698;             ;   75,00;   44,93;22;7AC1H01;   4
900071527;8008647000447;    5,47;    3,33;04;4AA2E99;  54
906578808;             ;   40,50;   30,24;22;6AA2G  ;  50
033928019;             ;   13,80;    9,57;10;G01AF19;  53
906201987;             ;   23,80;   15,25;22;4AA2F13; 100
906384387;8058456600468;   17,00;    9,76;10;4AA2F17;   3
906075650;             ;   11,80;    7,50;22;6AD9   ;  16
906075712;             ;   11,80;    8,11;22;6AD8X  ;  16
906121381;             ;    5,20;    2,56;22;1AC1   ; 100
902293291;8003670070542;    9,69;    3,33;22;7BA1B02;  39
902417551;8009722000376;   23,30;   13,13;22;8AC3A  ; 100
900425113;8032578470857;   16,90;   10,60;10;4AA2F99;  27
902263197;8008843004089;   15,90;    8,43;10;4AA2F26;  20
909749412;8008843004102;   13,90;    7,47;10;4AA2F10;  74
902035637;8007659002333;   32,90;   16,72;10;4AA2F16;   7
028122012;             ;    0,00;    5,90;10;D01AE16;  90
901000226;8058090000723;    0,44;    0,23;22;7BA1A06; 100
901394914;8058090007890;    0,42;    0,22;22;7BA1A04;   9
906636790;3574660058833;    7,54;    4,53;22;7AF6D01;  46
906557727;8002185072607;    7,90;    3,78;22;6AB2   ; 100
004763379;             ;    0,00;    5,39;10;N02BA01;  73
902237282;5708932427814;   69,65;   48,50;22;7AC1C04;   5
906545660;             ;   24,00;   16,74;10;4AA2F99;  11
035107010;             ;    0,00;    4,91;10;R01AC02; 100
908233152;             ;   14,00;    9,17;22;6AD1   ; 100
901352272;8032551581099;   34,42;   29,95;10;4AA2F15;   4
907173797;             ;   25,00;   17,45;22;6AC5I01; 100
907173823;             ;   20,00;   14,44;22;6AD1   ;  90
906480138;8053830110007;   10,99;    7,54;22;7AF6B03; 100
902109091;8004190053503;    2,50;    1,52;10;4AX1   ;  99
909720955;             ;   29,00;   17,67;22;7AE1F  ;   2
906017975;8007659003934;   47,90;   25,93;10;4AA2F16;   3
976209686;7612412422641;    9,90;    5,84;22;6AB5A03;  21
906220482;             ;   16,80;   11,51;10;4AA2F08; 100
032307047;             ;    0,00;    4,10;10;D06BB03; 100
906616622;8008698002025;    5,10;    3,74;10;4AA2D99; 100
901644702;             ;   16,90;   12,16;10;4AA2F29;  59
906618994;             ;   14,50;    9,21;10;4AA2F17;  98
909466082;             ;   16,90;   10,12;10;3AB2   ;  31
032085019;             ;   11,50;    7,95;10;A01AD11;   7
906589496;             ;   11,00;    7,30;10;4AA2F08;   4
934037870;             ;   10,50;    7,14;10;4AA2F17;   3
906590916;             ;   17,00;   12,10;10;4AA2F19;  25
906563388;5390166035325;   20,80;   13,76;04;7AE4D  ;  11
906515515;             ;   25,00;   16,75;10;4AA2F31;  60
035060019;             ;    0,00;    4,40;10;D08AJ01;  17
035060033;             ;    0,00;    7,96;10;D08AJ01;  18
035060021;             ;    0,00;   11,31;10;D08AJ01;  18
906175827;8025288002760;   12,20;    7,17;22;7BB3A  ; 100
901688073;4027565101030;   21,60;   13,52;22;8AC2C  ;  11
901818233;             ;   23,50;   17,52;22;3AC2A05;   8
901182016;             ;   25,00;   17,31;10;3AC1A01;  19
906364676;             ;   16,50;   11,51;10;4AA2F99;  18
901818854;             ;   23,50;   17,31;22;3AC2A05;  11
902027630;8007659005907;   32,90;   17,45;10;4AA2F15;   4
029396037;             ;    0,00;    5,40;10;M01AE01; 100
908806577;8023546153346;    5,50;    3,36;22;7AC1F01;  36
902417625;8009722000345;   21,00;   12,49;22;8AG1X  ;  93
907265932;8412170016118;   16,80;   10,58;10;4AA2F18;   7
907270767;8412170022942;   22,80;   14,72;10;4AA2F20;   8
907270159;8412170014244;   10,50;    6,61;10;4AA2F33;  23
906103611;             ;   16,90;   12,65;22;6AD5X  ;  67
906066788;             ;   15,90;   12,26;22;4AX9   ;  24
907084988;8008448001179;   28,05;   18,36;22;8AC2C  ;  42
906554769;8002682551377;    3,50;    2,24;10;4AA2F15;  97
906827833;8024971660409;   15,00;   10,46;10;4AA2F15;  10
900393998;4015630018260;   37,01;   12,15;22;7AC2C  ;   1
906768066;             ;   55,00;   32,07;10;4AA2F16;  30
901074878;             ;    7,10;    4,56;22;7AD1A99;  28
909722290;             ;   29,00;   17,67;22;7AE1F  ;   1
906607825;             ;   11,00;    7,04;10;4AX9   ;  26
901397024;8023966200095;   21,00;   14,61;10;4AA2F32;   6
901397149;8023966200132;   19,00;   12,58;10;4AA2F08;  10
906831680;8023966222233;   24,00;   17,63;22;4AA2F08;   5
033420050;             ;    0,00;   10,20;10;M02AA15; 100
974892515;8002340014275;   10,70;    6,78;22;6AC5A  ;  21
902244666;5701780752978;   20,50;   14,08;22;7AE3D01;   7
901500862;8058090008194;    5,60;    1,45;22;7AC2C  ; 100
900036284;8059265250783;   35,90;   26,55;22;6AC5I02; 100
923543363;             ;   12,80;    9,99;22;6AD8G  ;   3
909385027;8033140283615;    2,90;    1,40;22;7AC1A02;  41
909253510;8000246006394;   11,90;    7,87;22;6AF1A02;  32
909253508;8000246006387;    6,90;    4,43;22;6AF1A99;  13
906571791;8001040008508;    4,66;    3,98;10;4AA1C01;  28
906519259;5701780809870;   64,58;   36,74;04;7AE4B  ;   4
907123537;             ;   21,90;   16,68;22;6AD1   ;  58
902329440;             ;   26,80;   20,90;10;4AA2F31;  20
901560351;4015400327776;    0,00;    8,04;10;7AF6A  ; 100
906620226;             ;   23,50;   16,02;10;4AA2F11;  21
902171089;8032956141959;    8,70;    4,95;22;7BB3   ; 100
103182010;             ;   46,90;   27,96;10;P53AC04;  11
906536394;8032779840503;   34,80;   23,23;10;4AA2F31;  10
900636869;             ;    0,00;    0,65;22;7AJ1C01; 100
900393962;4015630018239;   28,01;   21,19;22;7AA1E  ;   4
901713038;             ;   25,00;   15,24;22;7AE1F  ;   3
901713166;             ;   25,00;   15,24;22;7AE1F  ;  13
900139635;8025767401060;   16,90;   10,35;22;8AD1F  ;  15
906569862;8025767001031;   11,90;    7,52;22;8AD1E  ;  17
909467336;             ;   16,90;    9,72;10;3AB2   ;  15
909089955;8032956140914;    5,90;    3,51;22;7AC1A01;  64
908792221;8032956142383;    6,60;    3,37;22;7AC1B03; 100
908792409;8032956142390;   10,00;    5,19;22;7AC1B03;  22
902273743;             ;    7,90;    1,53;10;4AA2F08; 100
906563630;5390166045942;   26,83;   17,91;04;7AE4C  ;   4
912380060;5038483445020;    9,00;    4,75;22;7AH1   ; 100
901944443;8018042000447;    4,30;    2,90;22;6AC5J99;  43
900106776;5000223074579;   13,00;    6,54;22;7AC1E03; 100
032920011;             ;    0,00;   11,10;10;A06AD15;  79
906757240;8018042000324;   18,00;   12,24;22;6AD1   ;  11
900654955;5701780493338;   69,54;   49,17;22;7AE3E  ;   4
908266277;8008843001231;   13,90;    7,18;10;4AA2F08; 100
900588928;8008843004621;    6,50;    3,88;22;6AD1   ;  37
909475360;             ;   14,90;    8,37;10;2AB1H  ;  20
906649936;8033650120639;   19,00;   12,33;22;8AC2X  ;   8
909475321;             ;   15,50;    8,70;10;2AB1J  ;  31
906649924;8033650120622;   17,00;   11,86;22;8AC2X  ;  11
909475384;             ;   15,50;    9,30;10;2AB1E  ;   7
908689401;8032551581044;   77,97;   61,51;10;4AA2B99;  28
909475612;             ;   15,50;    8,71;10;2AB1E  ;  38
024596153;             ;    0,00;   11,92;10;R05CB06; 100
909475358;             ;   15,50;    8,64;10;2AB1I  ;  61
909475408;             ;   15,50;    8,71;10;2AB1E  ;  10
900520382;             ;   22,40;   13,43;22;7AC2X  ;   5
909475170;             ;   15,80;    9,47;10;2AB1E  ;  21
902985845;8056590980248;   31,50;   15,80;10;8AC2C  ;  23
901719043;4046719498604;    5,90;    3,39;22;7AD1A22; 100
906784499;8001040029589;    4,99;    3,98;10;4AA2D08;   1
906354725;             ;   14,90;   11,21;22;6AA1E  ; 100
906520111;             ;   14,90;   11,13;22;6AA1X  ; 100
906808732;             ;   18,50;   14,37;22;6AA1B  ;   1
909089880;8032956140990;    6,80;    3,67;22;7AC1A01; 100
909089892;8032956141003;    7,35;    4,37;22;7AC1A01; 100
909089878;8032956140983;    4,80;    2,75;22;7AC1A01;  44
901867477;8016323384101;    2,59;    1,89;04;4AX6B  ;  13
901867162;8016323024199;    4,00;    2,95;04;4AX6B  ;  31
908582796;8032956141072;    4,50;    2,48;22;7AC1A03;  62
908583418;8032956141089;    4,95;    2,73;22;7AC1A03;  58
938044043;8051882690492;   12,90;    8,58;22;6AD8X  ;   3
901554814;             ;    8,97;    5,22;22;7AE3E  ;   2
901554826;             ;    8,97;    5,22;22;7AE3E  ;   6
907027217;0200089194   ;   31,80;   21,71;10;4AA2F35;   6
906816083;             ;   18,20;   13,91;22;2AH1   ;  11
902513884;8051882690904;   23,50;   16,05;10;4AA2F08;  13
900904513;             ;   13,90;    9,38;22;7BB6   ; 100
901525838;             ;   13,90;    9,42;22;7BB6   ; 100
906893134;             ;    3,70;    3,25;10;4AA1A01; 100
970579052;7611711809726;   80,00;   59,00;22;7AE2X  ;   1
921492258;8050762710510;   40,70;   29,51;22;7AE3X  ;   2
906660218;             ;   13,00;    9,91;22;6AC5I02;  27
909475535;             ;   15,50;    9,30;10;2AB1E  ;   2
906170511;8032551581075;   36,77;   30,07;10;4AA2B21; 100
906935111;             ;   11,00;    7,04;10;4AX9   ;  63
906935162;             ;   11,00;    7,04;22;4AX9   ; 100
906935186;             ;   11,00;    7,04;22;4AX6B  ;  87
033262041;             ;    0,00;    5,85;10;A01AD11; 100
902226556;8008843000036;   23,90;   12,28;10;4AA2F08; 100
034521017;             ;    0,00;    3,18;10;D08AC02; 100
906816107;             ;   18,20;   13,91;22;2AH1   ;  11
906953575;4013474113028;   11,50;    8,02;22;6AE5X  ;   7
902209535;             ;   13,00;    9,92;22;6AD9   ;   7
902209511;             ;   13,00;   10,21;22;6AC5I99;  13
907054617;8002738852625;   26,30;   15,06;10;4AA2F26;   2
907054629;8002738852564;   20,90;   11,97;10;4AA2F11;   6
912518471;3337871320362;   15,50;    9,49;22;6AD2   ;  40
912518469;3337871320331;   15,50;    9,61;22;6AD2   ;  35
906851668;             ;   18,00;   10,93;10;4AA2F08; 100
902020231;             ;   14,64;    8,36;22;7AE3D02; 100
903995571;             ;   21,50;   14,71;10;4AA2F08;   3
909462881;             ;   26,80;   17,01;10;2AB1A  ;   9
906563438;5390166035486;   20,80;   13,76;04;7AE4D  ;   3
902002435;5390166035547;   44,51;   29,72;04;7AE4A  ;   2
034373011;             ;    0,00;   11,58;10;A01AD11;   6
906700923;             ;   13,00;    9,15;10;7BB4B  ; 100
907058477;             ;   18,00;   12,56;10;4AA2F15;  10
034289025;             ;    0,00;   11,63;10;A03AX13;  17
907048072;5425005120013;   10,00;    6,62;10;6AB1   ; 100
907048173;5425005120020;   18,00;   11,92;10;6AB2   ;  64
907048134;5425005120037;   21,00;   13,90;10;7BB6   ; 100
906660535;8032956142710;   11,90;    9,06;22;7AC1B05; 100
906660511;8032956142932;   11,90;    9,06;22;7AC1B05; 100
906962978;8053303260499;   16,90;   11,47;10;7BB4B  ;  24
906893060;4003053094039;   18,79;   16,52;10;4AA2B13;   5
907048247;0070942302289;    9,20;    4,71;22;6AB2   ; 100
900531359;8300457060384;   54,60;   32,72;22;6AD5E  ;   2
906282823;8025767401022;   13,80;    8,78;22;8AE1X  ;  24
902237128;5708932428415;   64,01;   43,88;22;7AC1C04;   8
902237181;5708932428453;   56,90;   38,48;22;7AC1C04;   2
904039245;8023966201887;   18,00;   11,74;10;4AA2F15;   1
907076006;8008698006108;    6,95;    5,65;10;4AA2D01;  47
901310971;             ;   18,30;   11,17;10;4AA2F19;  98
901311098;             ;   19,30;   11,78;10;4AA2F09;   3
901310995;             ;   19,30;   11,78;10;4AA2F17;  18
906802018;             ;   12,00;    8,26;10;4AA2F12;  63
909475826;             ;   26,00;   16,93;10;2AB1E  ;   4
